class,tweet,CoNLL
14	read	_	V	V	_	13	_	_	_
15	some	_	D	D	_	14	_	_	_
16	of	_	P	P	_	15	_	_	_
17	them	_	O	O	_	16	_	_	_
18	400	_	$	$	_	19	_	_	_
19	unreads	_	N	N	_	20	_	_	_
20	msgs	_	N	N	_	0	_	_	_
21	.	_	,	,	_	-1	_	_	_
22	yo	_	!	!	_	0	_	_	_"
1,i just might buy myself an a-rod jersey newyork yankees mlb,"1	i	_	O	O	_	3	_	_	_
2	just	_	R	R	_	3	_	_	_
3	might	_	V	V	_	0	_	_	_
4	buy	_	V	V	_	3	_	_	_
5	myself	_	O	O	_	4	_	_	_
6	an	_	D	D	_	8	_	_	_
7	a-rod	_	N	N	_	8	_	_	_
8	jersey	_	N	N	_	4	_	_	_
9	newyork	_	^	^	_	11	MWE	_	_
10	yankees	_	^	^	_	11	MWE	_	_
11	mlb	_	^	^	_	0	_	_	_"
-1, that hoe on some other shit bro rt and 100x better rn that a nigga high,"1	that	_	D	D	_	2	_	_	_
2	hoe	_	N	N	_	8	_	_	_
3	on	_	P	P	_	2	_	_	_
4	some	_	D	D	_	7	_	_	_
5	other	_	A	A	_	7	_	_	_
6	shit	_	N	N	_	7	_	_	_
7	bro	_	N	N	_	3	_	_	_
8	rt	_	V	V	_	9	CONJ	_	_
9	and	_	&	&	_	0	_	_	_
10	100x	_	N	N	_	9	CONJ	_	_
11	better	_	R	R	_	10	_	_	_
12	rn	_	R	R	_	11	_	_	_
13	that	_	P	P	_	11	_	_	_
14	a	_	D	D	_	16	_	_	_
15	nigga	_	N	N	_	16	_	_	_
16	high	_	N	N	_	13	_	_	_"
1, trash,1	trash	_	N	N	_	0	_	_	_
1,   mygirlfriendnotallowedto have milkshakes.. let that hoe bring one boy to the yard.. and watch what ,"1	mygirlfriendnotallowedto	_	^	^	_	2	_	_	_
2	have	_	V	V	_	0	_	_	_
3	milkshakes	_	N	N	_	2	_	_	_
4	..	_	,	,	_	-1	_	_	_
5	let	_	V	V	_	0	_	_	_
6	that	_	D	D	_	7	_	_	_
7	hoe	_	N	N	_	5	_	_	_
8	bring	_	V	V	_	15	CONJ	_	_
9	one	_	$	$	_	10	_	_	_
10	boy	_	N	N	_	8	_	_	_
11	to	_	P	P	_	8	_	_	_
12	the	_	D	D	_	13	_	_	_
13	yard	_	N	N	_	11	_	_	_
14	..	_	,	,	_	-1	_	_	_
15	and	_	&	&	_	0	_	_	_
16	watch	_	V	V	_	15	CONJ	_	_
17	what	_	O	O	_	16	_	_	_"
-1,niggas deserve better bitches,"1	niggas	_	N	N	_	2	_	_	_
2	deserve	_	V	V	_	0	_	_	_
3	better	_	A	A	_	4	_	_	_
4	bitches	_	N	N	_	2	_	_	_"
-1,"  purple ; pink....for the faggots who want to be protected...by the police, instead of bearing arms if need be","1	purple	_	A	A	_	0	_	_	_
2	;	_	,	,	_	-1	_	_	_
3	pink	_	A	A	_	0	_	_	_
4	....	_	,	,	_	-1	_	_	_
5	for	_	P	P	_	3	_	_	_
6	the	_	D	D	_	7	_	_	_
7	faggots	_	N	N	_	5	_	_	_
8	who	_	O	O	_	9	_	_	_
9	want	_	V	V	_	7	_	_	_
10	to	_	P	P	_	9	_	_	_
11	be	_	V	V	_	10	_	_	_
12	protected	_	A	A	_	11	_	_	_
13	...	_	,	,	_	-1	_	_	_
14	by	_	P	P	_	12	_	_	_
15	the	_	D	D	_	16	_	_	_
16	police	_	N	N	_	14	_	_	_
17	,	_	,	,	_	-1	_	_	_
18	instead	_	R	R	_	19	_	_	_
19	of	_	P	P	_	0	_	_	_
20	bearing	_	V	V	_	19	_	_	_
21	arms	_	N	N	_	20	_	_	_
22	if	_	P	P	_	21	_	_	_
23	need	_	V	V	_	22	_	_	_
24	be	_	V	V	_	23	_	_	_"
1, going dumb on this essay bitch you sad.,"1	going	_	V	V	_	0	_	_	_
2	dumb	_	A	A	_	1	_	_	_
3	on	_	P	P	_	1	_	_	_
4	this	_	D	D	_	6	_	_	_
5	essay	_	N	N	_	6	_	_	_
6	bitch	_	N	N	_	3	_	_	_
7	you	_	O	O	_	8	_	_	_
8	sad	_	A	A	_	0	_	_	_
9	.	_	,	,	_	-1	_	_	_"
-1,black cops want to kill white citizens. spic cops want to kill anglo citizens. zigeuner cops are all rapists.,"1	black	_	A	A	_	2	_	_	_
2	cops	_	N	N	_	3	_	_	_
3	want	_	V	V	_	0	_	_	_
4	to	_	P	P	_	3	_	_	_
5	kill	_	V	V	_	4	_	_	_
6	white	_	A	A	_	7	_	_	_
7	citizens	_	N	N	_	5	_	_	_
8	.	_	,	,	_	-1	_	_	_
9	spic	_	A	A	_	10	_	_	_
10	cops	_	N	N	_	11	_	_	_
11	want	_	V	V	_	0	_	_	_
12	to	_	P	P	_	11	_	_	_
13	kill	_	V	V	_	12	_	_	_
14	anglo	_	A	A	_	15	_	_	_
15	citizens	_	N	N	_	13	_	_	_
16	.	_	,	,	_	-1	_	_	_
17	zigeuner	_	D	D	_	18	_	_	_
18	cops	_	N	N	_	19	_	_	_
19	are	_	V	V	_	0	_	_	_
20	all	_	D	D	_	21	_	_	_
21	rapists	_	N	N	_	19	_	_	_
22	.	_	,	,	_	-1	_	_	_"
-1,lol you're a cunt liar and i hope you drop dead k :-),"1	lol	_	!	!	_	0	_	_	_
2	you're	_	L	L	_	6	CONJ	_	_
3	a	_	D	D	_	5	_	_	_
4	cunt	_	N	N	_	5	_	_	_
5	liar	_	N	N	_	2	_	_	_
6	and	_	&	&	_	0	_	_	_
7	i	_	O	O	_	8	_	_	_
8	hope	_	V	V	_	0	_	_	_
9	you	_	O	O	_	10	_	_	_
10	drop	_	V	V	_	8	_	_	_
11	dead	_	A	A	_	12	_	_	_
12	k	_	N	N	_	10	_	_	_
13	:-)	_	E	E	_	-1	_	_	_"
-1,    that's true idk why your even in this convo you dumb nigger attention whore,"1	that's	_	L	L	_	0	_	_	_
2	true	_	A	A	_	1	_	_	_
3	idk	_	L	L	_	0	_	_	_
4	why	_	R	R	_	3	_	_	_
5	your	_	L	L	_	4	_	_	_
6	even	_	R	R	_	5	_	_	_
7	in	_	P	P	_	5	_	_	_
8	this	_	D	D	_	9	_	_	_
9	convo	_	N	N	_	7	_	_	_
10	you	_	O	O	_	11	_	_	_
11	dumb	_	A	A	_	14	_	_	_
12	nigger	_	N	N	_	14	_	_	_
13	attention	_	N	N	_	14	_	_	_
14	whore	_	N	N	_	0	_	_	_"
1,puig had zero lines and yet he's still going to fuck your bitch after that appearance,"1	puig	_	^	^	_	2	_	_	_
2	had	_	V	V	_	5	CONJ	_	_
3	zero	_	$	$	_	4	_	_	_
4	lines	_	N	N	_	2	_	_	_
5	and	_	&	&	_	0	_	_	_
6	yet	_	R	R	_	5	CONJ	_	_
7	he's	_	L	L	_	6	_	_	_
8	still	_	R	R	_	9	_	_	_
9	going	_	V	V	_	7	_	_	_
10	to	_	P	P	_	9	_	_	_
11	fuck	_	V	V	_	10	_	_	_
12	your	_	D	D	_	13	_	_	_
13	bitch	_	N	N	_	11	_	_	_
14	after	_	P	P	_	11	_	_	_
15	that	_	O	O	_	14	_	_	_
16	appearance	_	N	N	_	15	_	_	_"
-1, and  are faggots. kbye.,"1	and	_	&	&	_	2	_	_	_
2	are	_	V	V	_	0	_	_	_
3	faggots	_	N	N	_	2	_	_	_
4	.	_	,	,	_	-1	_	_	_
5	kbye	_	!	!	_	0	_	_	_
6	.	_	,	,	_	-1	_	_	_"
1,bitches dont wann fxck me no more bitches wanna fxck all my bitches,"1	bitches	_	N	N	_	2	_	_	_
2	dont	_	V	V	_	0	_	_	_
3	wann	_	V	V	_	2	_	_	_
4	fxck	_	V	V	_	3	_	_	_
5	me	_	O	O	_	4	_	_	_
6	no	_	R	R	_	7	_	_	_
7	more	_	A	A	_	8	_	_	_
8	bitches	_	N	N	_	9	_	_	_
9	wanna	_	V	V	_	4	_	_	_
10	fxck	_	V	V	_	9	_	_	_
11	all	_	D	D	_	13	_	_	_
12	my	_	D	D	_	13	_	_	_
13	bitches	_	N	N	_	10	_	_	_"
1,someone please bring me goldfish crackers,"1	someone	_	N	N	_	2	_	_	_
2	please	_	V	V	_	0	_	_	_
3	bring	_	V	V	_	2	_	_	_
4	me	_	O	O	_	3	_	_	_
5	goldfish	_	N	N	_	6	_	_	_
6	crackers	_	N	N	_	3	_	_	_"
-1, we are being overrun by mongrels because zog or the jews that run our countries want the white man to perish.,"1	we	_	O	O	_	2	_	_	_
2	are	_	V	V	_	0	_	_	_
3	being	_	V	V	_	2	_	_	_
4	overrun	_	V	V	_	3	_	_	_
5	by	_	P	P	_	4	_	_	_
6	mongrels	_	^	^	_	5	_	_	_
7	because	_	P	P	_	4	_	_	_
8	zog	_	^	^	_	9	CONJ	_	_
9	or	_	&	&	_	7	_	_	_
10	the	_	D	D	_	11	_	_	_
11	jews	_	N	N	_	9	CONJ	_	_
12	that	_	P	P	_	11	_	_	_
13	run	_	V	V	_	12	_	_	_
14	our	_	D	D	_	15	_	_	_
15	countries	_	N	N	_	13	_	_	_
16	want	_	V	V	_	13	_	_	_
17	the	_	D	D	_	19	_	_	_
18	white	_	A	A	_	19	_	_	_
19	man	_	N	N	_	16	_	_	_
20	to	_	P	P	_	16	_	_	_
21	perish	_	V	V	_	20	_	_	_
22	.	_	,	,	_	-1	_	_	_"
-1,it's levels to my bitch you can't fuck her nigga cause she like red bottom you can't afford her nigga she got benz you riding honda accord,"1	it's	_	L	L	_	0	_	_	_
2	levels	_	N	N	_	1	_	_	_
3	to	_	P	P	_	2	_	_	_
4	my	_	D	D	_	5	_	_	_
5	bitch	_	N	N	_	3	_	_	_
6	you	_	O	O	_	7	_	_	_
7	can't	_	V	V	_	5	_	_	_
8	fuck	_	V	V	_	7	_	_	_
9	her	_	D	D	_	10	_	_	_
10	nigga	_	N	N	_	8	_	_	_
11	cause	_	P	P	_	8	_	_	_
12	she	_	O	O	_	14	_	_	_
13	like	_	R	R	_	14	_	_	_
14	red	_	A	A	_	15	_	_	_
15	bottom	_	N	N	_	17	_	_	_
16	you	_	O	O	_	17	_	_	_
17	can't	_	V	V	_	11	_	_	_
18	afford	_	V	V	_	17	_	_	_
19	her	_	D	D	_	20	_	_	_
20	nigga	_	N	N	_	18	_	_	_
21	she	_	O	O	_	22	_	_	_
22	got	_	V	V	_	0	_	_	_
23	benz	_	N	N	_	22	_	_	_
24	you	_	O	O	_	25	_	_	_
25	riding	_	V	V	_	22	_	_	_
26	honda	_	^	^	_	27	_	_	_
27	accord	_	N	N	_	25	_	_	_"
-1,"  i'll do that, if you agree to take your ethiopian starvin looking nigger ass back to africa. buyfoodlittleguy","1	i'll	_	L	L	_	0	_	_	_
2	do	_	V	V	_	0	_	_	_
3	that	_	O	O	_	2	_	_	_
4	,	_	,	,	_	-1	_	_	_
5	if	_	P	P	_	1	_	_	_
6	you	_	O	O	_	7	_	_	_
7	agree	_	V	V	_	5	_	_	_
8	to	_	P	P	_	7	_	_	_
9	take	_	V	V	_	8	_	_	_
10	your	_	D	D	_	12	_	_	_
11	ethiopian	_	N	N	_	12	_	_	_
12	starvin	_	N	N	_	9	_	_	_
13	looking	_	V	V	_	9	_	_	_
14	nigger	_	N	N	_	15	_	_	_
15	ass	_	N	N	_	13	_	_	_
16	back	_	R	R	_	13	_	_	_
17	to	_	P	P	_	16	_	_	_
18	africa	_	^	^	_	17	_	_	_
19	.	_	,	,	_	-1	_	_	_
20	buyfoodlittleguy	_	#	#	_	-1	_	_	_"
-1, those god damn chinks. ,"1	those	_	D	D	_	4	_	_	_
2	god	_	^	^	_	3	_	_	_
3	damn	_	A	A	_	4	_	_	_
4	chinks	_	N	N	_	0	_	_	_
5	.	_	,	,	_	-1	_	_	_"
-1, fags,1	fags	_	N	N	_	0	_	_	_
1,munching on ww crackers ; studying nycs trans syst. since nyc ; i haven't had a thing in over 15 yrs clubinsomnia vacay,"1	munching	_	V	V	_	0	_	_	_
2	on	_	P	P	_	1	_	_	_
3	ww	_	^	^	_	4	MWE	_	_
4	crackers	_	^	^	_	2	_	_	_
5	;	_	,	,	_	-1	_	_	_
6	studying	_	V	V	_	0	_	_	_
7	nycs	_	^	^	_	9	MWE	_	_
8	trans	_	^	^	_	9	MWE	_	_
9	syst	_	^	^	_	6	_	_	_
10	.	_	,	,	_	-1	_	_	_
11	since	_	P	P	_	6	_	_	_
12	nyc	_	^	^	_	11	_	_	_
13	;	_	,	,	_	-1	_	_	_
14	i	_	O	O	_	15	_	_	_
15	haven't	_	V	V	_	0	_	_	_
16	had	_	V	V	_	15	_	_	_
17	a	_	D	D	_	18	_	_	_
18	thing	_	N	N	_	16	_	_	_
19	in	_	P	P	_	16	_	_	_
20	over	_	P	P	_	22	_	_	_
21	15	_	$	$	_	22	_	_	_
22	yrs	_	N	N	_	19	_	_	_
23	clubinsomnia	_	P	P	_	16	_	_	_
24	vacay	_	N	N	_	23	_	_	_"
1, he ate my pussy i could..,"1	he	_	O	O	_	2	_	_	_
2	ate	_	V	V	_	0	_	_	_
3	my	_	D	D	_	4	_	_	_
4	pussy	_	N	N	_	2	_	_	_
5	i	_	O	O	_	6	_	_	_
6	could	_	V	V	_	0	_	_	_
7	..	_	,	,	_	-1	_	_	_"
1,fuck these bitches   stop women bashing   them women don't exist in this generation.,"1	fuck	_	V	V	_	0	_	_	_
2	these	_	D	D	_	3	_	_	_
3	bitches	_	N	N	_	1	_	_	_
4	stop	_	V	V	_	1	_	_	_
5	women	_	N	N	_	4	_	_	_
6	bashing	_	V	V	_	4	_	_	_
7	them	_	D	D	_	8	_	_	_
8	women	_	N	N	_	9	_	_	_
9	don't	_	V	V	_	6	_	_	_
10	exist	_	V	V	_	9	_	_	_
11	in	_	P	P	_	10	_	_	_
12	this	_	D	D	_	13	_	_	_
13	generation	_	N	N	_	11	_	_	_
14	.	_	,	,	_	-1	_	_	_"
-1,fuck that nigga's shit up olivia's pussy got fitz going batshit,"1	fuck	_	V	V	_	0	_	_	_
2	that	_	D	D	_	4	_	_	_
3	nigga's	_	N	N	_	4	_	_	_
4	shit	_	N	N	_	1	_	_	_
5	up	_	P	P	_	1	_	_	_
6	olivia's	_	Z	Z	_	7	_	_	_
7	pussy	_	N	N	_	5	_	_	_
8	got	_	V	V	_	0	_	_	_
9	fitz	_	^	^	_	10	_	_	_
10	going	_	V	V	_	8	_	_	_
11	batshit	_	A	A	_	10	_	_	_"
-1, you be totally correct anthony. cant be livin round dem colored folk. day be bringin down da hood and dem propery value,"1	you	_	O	O	_	2	_	_	_
2	be	_	V	V	_	0	_	_	_
3	totally	_	R	R	_	4	_	_	_
4	correct	_	A	A	_	5	_	_	_
5	anthony	_	^	^	_	2	_	_	_
6	.	_	,	,	_	-1	_	_	_
7	cant	_	V	V	_	0	_	_	_
8	be	_	V	V	_	7	_	_	_
9	livin	_	V	V	_	8	_	_	_
10	round	_	N	N	_	9	_	_	_
11	dem	_	N	N	_	9	_	_	_
12	colored	_	A	A	_	13	_	_	_
13	folk	_	N	N	_	9	_	_	_
14	.	_	,	,	_	-1	_	_	_
15	day	_	N	N	_	16	_	_	_
16	be	_	V	V	_	0	_	_	_
17	bringin	_	V	V	_	16	_	_	_
18	down	_	T	T	_	17	MWE	_	_
19	da	_	D	D	_	24	_	_	_
20	hood	_	N	N	_	21	CONJ	_	_
21	and	_	&	&	_	24	_	_	_
22	dem	_	N	N	_	21	CONJ	_	_
23	propery	_	N	N	_	24	_	_	_
24	value	_	N	N	_	17	_	_	_"
-1, done that spell check we know you meant fat liberal dyke feminist nazi bitches,"1	done	_	V	V	_	0	_	_	_
2	that	_	D	D	_	3	_	_	_
3	spell	_	N	N	_	1	_	_	_
4	check	_	V	V	_	1	_	_	_
5	we	_	O	O	_	6	_	_	_
6	know	_	V	V	_	4	_	_	_
7	you	_	O	O	_	8	_	_	_
8	meant	_	V	V	_	6	_	_	_
9	fat	_	A	A	_	11	_	_	_
10	liberal	_	A	A	_	11	_	_	_
11	dyke	_	N	N	_	8	_	_	_
12	feminist	_	A	A	_	14	_	_	_
13	nazi	_	N	N	_	14	_	_	_
14	bitches	_	N	N	_	8	_	_	_"
-1,pennsylvania is white trash and is so are all pennsylvanians.,"1	pennsylvania	_	^	^	_	2	_	_	_
2	is	_	V	V	_	5	CONJ	_	_
3	white	_	A	A	_	4	_	_	_
4	trash	_	N	N	_	2	_	_	_
5	and	_	&	&	_	0	_	_	_
6	is	_	V	V	_	5	CONJ	_	_
7	so	_	R	R	_	8	_	_	_
8	are	_	V	V	_	6	_	_	_
9	all	_	D	D	_	10	_	_	_
10	pennsylvanians	_	N	N	_	8	_	_	_
11	.	_	,	,	_	-1	_	_	_"
1,don't make me make you fall in love with a bitch* like me,"1	don't	_	V	V	_	0	_	_	_
2	make	_	V	V	_	1	_	_	_
3	me	_	O	O	_	2	_	_	_
4	make	_	V	V	_	2	_	_	_
5	you	_	O	O	_	6	_	_	_
6	fall	_	V	V	_	4	_	_	_
7	in	_	P	P	_	6	_	_	_
8	love	_	N	N	_	7	_	_	_
9	with	_	P	P	_	6	_	_	_
10	a	_	D	D	_	11	_	_	_
11	bitch	_	N	N	_	9	_	_	_
12	*	_	,	,	_	-1	_	_	_
13	like	_	V	V	_	0	_	_	_
14	me	_	O	O	_	13	_	_	_"
1,ima knock that pussy out like fight  ,"1	ima	_	L	L	_	0	_	_	_
2	knock	_	V	V	_	1	_	_	_
3	that	_	D	D	_	4	_	_	_
4	pussy	_	N	N	_	2	_	_	_
5	out	_	P	P	_	2	_	_	_
6	like	_	P	P	_	1	_	_	_
7	fight	_	N	N	_	6	_	_	_"
1,"  side bxtches gettin lit up outchea, y'all birds better tighten up.","1	side	_	N	N	_	2	_	_	_
2	bxtches	_	N	N	_	3	_	_	_
3	gettin	_	V	V	_	0	_	_	_
4	lit	_	V	V	_	3	_	_	_
5	up	_	T	T	_	4	MWE	_	_
6	outchea	_	R	R	_	4	_	_	_
7	,	_	,	,	_	-1	_	_	_
8	y'all	_	O	O	_	9	_	_	_
9	birds	_	N	N	_	11	_	_	_
10	better	_	R	R	_	11	_	_	_
11	tighten	_	V	V	_	0	_	_	_
12	up	_	T	T	_	11	MWE	_	_
13	.	_	,	,	_	-1	_	_	_"
-1,i hate dumb bitches,"1	i	_	O	O	_	2	_	_	_
2	hate	_	V	V	_	0	_	_	_
3	dumb	_	A	A	_	4	_	_	_
4	bitches	_	N	N	_	2	_	_	_"
-1,"   they should be ashamed of themselves. i'll be single for life before i fuck w a nasty, faggot ass white man.","1	they	_	O	O	_	2	_	_	_
2	should	_	V	V	_	0	_	_	_
3	be	_	V	V	_	2	_	_	_
4	ashamed	_	A	A	_	3	_	_	_
5	of	_	P	P	_	4	_	_	_
6	themselves	_	O	O	_	5	_	_	_
7	.	_	,	,	_	-1	_	_	_
8	i'll	_	L	L	_	0	_	_	_
9	be	_	V	V	_	8	_	_	_
10	single	_	A	A	_	9	_	_	_
11	for	_	P	P	_	9	_	_	_
12	life	_	N	N	_	11	_	_	_
13	before	_	P	P	_	9	_	_	_
14	i	_	O	O	_	15	_	_	_
15	fuck	_	V	V	_	13	_	_	_
16	w	_	P	P	_	15	_	_	_
17	a	_	D	D	_	18	_	_	_
18	nasty	_	A	A	_	21	_	_	_
19	,	_	,	,	_	-1	_	_	_
20	faggot	_	N	N	_	21	_	_	_
21	ass	_	N	N	_	16	_	_	_
22	white	_	A	A	_	23	_	_	_
23	man	_	N	N	_	0	_	_	_
24	.	_	,	,	_	-1	_	_	_"
-1,every slant in losangeles should be deported. those scum have no right to be here. chinatown should be bulldozed.,"1	every	_	D	D	_	2	_	_	_
2	slant	_	N	N	_	5	_	_	_
3	in	_	P	P	_	2	_	_	_
4	losangeles	_	^	^	_	3	_	_	_
5	should	_	V	V	_	0	_	_	_
6	be	_	V	V	_	5	_	_	_
7	deported	_	V	V	_	6	_	_	_
8	.	_	,	,	_	-1	_	_	_
9	those	_	D	D	_	10	_	_	_
10	scum	_	N	N	_	11	_	_	_
11	have	_	V	V	_	0	_	_	_
12	no	_	D	D	_	13	_	_	_
13	right	_	N	N	_	11	_	_	_
14	to	_	P	P	_	13	_	_	_
15	be	_	V	V	_	14	_	_	_
16	here	_	R	R	_	11	_	_	_
17	.	_	,	,	_	-1	_	_	_
18	chinatown	_	^	^	_	19	_	_	_
19	should	_	V	V	_	0	_	_	_
20	be	_	V	V	_	19	_	_	_
21	bulldozed	_	V	V	_	20	_	_	_
22	.	_	,	,	_	-1	_	_	_"
1, lol nigga them look like a combo of trash in your house ; trash at the dump,"1	lol	_	!	!	_	0	_	_	_
2	nigga	_	N	N	_	4	_	_	_
3	them	_	O	O	_	4	_	_	_
4	look	_	V	V	_	0	_	_	_
5	like	_	P	P	_	4	_	_	_
6	a	_	D	D	_	7	_	_	_
7	combo	_	N	N	_	5	_	_	_
8	of	_	P	P	_	7	_	_	_
9	trash	_	N	N	_	8	_	_	_
10	in	_	P	P	_	7	_	_	_
11	your	_	D	D	_	12	_	_	_
12	house	_	N	N	_	10	_	_	_
13	;	_	,	,	_	-1	_	_	_
14	trash	_	N	N	_	0	_	_	_
15	at	_	P	P	_	14	_	_	_
16	the	_	D	D	_	17	_	_	_
17	dump	_	N	N	_	15	_	_	_"
-1,"people who enjoy shows like  and  are douche bags. usually white trash, too.","1	people	_	N	N	_	0	_	_	_
2	who	_	O	O	_	3	_	_	_
3	enjoy	_	V	V	_	1	_	_	_
4	shows	_	V	V	_	6	CONJ	_	_
5	like	_	P	P	_	4	_	_	_
6	and	_	&	&	_	3	_	_	_
7	are	_	V	V	_	6	CONJ	_	_
8	douche	_	N	N	_	9	_	_	_
9	bags	_	N	N	_	7	_	_	_
10	.	_	,	,	_	-1	_	_	_
11	usually	_	R	R	_	12	_	_	_
12	white	_	A	A	_	13	_	_	_
13	trash	_	N	N	_	0	_	_	_
14	,	_	,	,	_	-1	_	_	_
15	too	_	R	R	_	0	_	_	_
16	.	_	,	,	_	-1	_	_	_"
1,  stop fuckin jail birds.  niggas that's that serious about ass play scare me. that shit so sus,"1	stop	_	V	V	_	0	_	_	_
2	fuckin	_	A	A	_	4	_	_	_
3	jail	_	N	N	_	4	_	_	_
4	birds	_	N	N	_	1	_	_	_
5	.	_	,	,	_	-1	_	_	_
6	niggas	_	N	N	_	12	_	_	_
7	that's	_	L	L	_	0	_	_	_
8	that	_	D	D	_	9	_	_	_
9	serious	_	A	A	_	7	_	_	_
10	about	_	P	P	_	9	_	_	_
11	ass	_	N	N	_	12	_	_	_
12	play	_	V	V	_	10	_	_	_
13	scare	_	V	V	_	12	_	_	_
14	me	_	O	O	_	13	_	_	_
15	.	_	,	,	_	-1	_	_	_
16	that	_	D	D	_	17	_	_	_
17	shit	_	N	N	_	13	_	_	_
18	so	_	R	R	_	19	_	_	_
19	sus	_	A	A	_	17	_	_	_"
1,  am i the only one tht see these hoes pattern. they stop tweet for 3 to 4 weeks and come bac with the same love tweets bout ,"1	am	_	V	V	_	0	_	_	_
2	i	_	O	O	_	1	_	_	_
3	the	_	D	D	_	4	_	_	_
4	only	_	A	A	_	5	_	_	_
5	one	_	$	$	_	1	_	_	_
6	tht	_	P	P	_	5	_	_	_
7	see	_	V	V	_	6	_	_	_
8	these	_	D	D	_	10	_	_	_
9	hoes	_	N	N	_	10	_	_	_
10	pattern	_	N	N	_	7	_	_	_
11	.	_	,	,	_	-1	_	_	_
12	they	_	O	O	_	13	_	_	_
13	stop	_	V	V	_	20	CONJ	_	_
14	tweet	_	V	V	_	13	_	_	_
15	for	_	P	P	_	14	_	_	_
16	3	_	$	$	_	15	_	_	_
17	to	_	P	P	_	14	_	_	_
18	4	_	$	$	_	19	_	_	_
19	weeks	_	N	N	_	17	_	_	_
20	and	_	&	&	_	0	_	_	_
21	come	_	V	V	_	20	CONJ	_	_
22	bac	_	R	R	_	21	_	_	_
23	with	_	P	P	_	21	_	_	_
24	the	_	D	D	_	27	_	_	_
25	same	_	A	A	_	27	_	_	_
26	love	_	N	N	_	27	_	_	_
27	tweets	_	N	N	_	23	_	_	_
28	bout	_	P	P	_	27	_	_	_"
1,  mickey mouse ears hat....and tail for that matter.,"1	mickey	_	^	^	_	4	_	_	_
2	mouse	_	N	N	_	6	CONJ	_	_
3	ears	_	N	N	_	6	CONJ	_	_
4	hat	_	N	N	_	6	CONJ	_	_
5	....	_	,	,	_	-1	_	_	_
6	and	_	&	&	_	0	_	_	_
7	tail	_	N	N	_	6	CONJ	_	_
8	for	_	P	P	_	7	_	_	_
9	that	_	D	D	_	10	_	_	_
10	matter	_	N	N	_	8	_	_	_
11	.	_	,	,	_	-1	_	_	_"
1,deez hoes be actin up..,"1	deez	_	D	D	_	2	_	_	_
2	hoes	_	N	N	_	3	_	_	_
3	be	_	V	V	_	0	_	_	_
4	actin	_	V	V	_	3	_	_	_
5	up	_	T	T	_	4	MWE	_	_
6	..	_	,	,	_	-1	_	_	_"
1, is hoe by association a real thing? yes.,"1	is	_	V	V	_	0	_	_	_
2	hoe	_	N	N	_	1	_	_	_
3	by	_	P	P	_	2	_	_	_
4	association	_	N	N	_	3	_	_	_
5	a	_	D	D	_	7	_	_	_
6	real	_	A	A	_	7	_	_	_
7	thing	_	N	N	_	1	_	_	_
8	?	_	,	,	_	-1	_	_	_
9	yes	_	!	!	_	0	_	_	_
10	.	_	,	,	_	-1	_	_	_"
1,mad that it's a pussy gym and full of fuck people,"1	mad	_	A	A	_	0	_	_	_
2	that	_	P	P	_	1	_	_	_
3	it's	_	L	L	_	2	_	_	_
4	a	_	D	D	_	6	_	_	_
5	pussy	_	N	N	_	6	_	_	_
6	gym	_	N	N	_	7	CONJ	_	_
7	and	_	&	&	_	3	_	_	_
8	full	_	A	A	_	7	CONJ	_	_
9	of	_	P	P	_	8	_	_	_
10	fuck	_	V	V	_	9	_	_	_
11	people	_	N	N	_	10	_	_	_"
1,"   maybe he can call hootie back up, he don't answer me anymore but still have crows.","1	maybe	_	R	R	_	3	_	_	_
2	he	_	O	O	_	3	_	_	_
3	can	_	V	V	_	0	_	_	_
4	call	_	V	V	_	3	_	_	_
5	hootie	_	^	^	_	4	_	_	_
6	back	_	R	R	_	4	_	_	_
7	up	_	T	T	_	4	MWE	_	_
8	,	_	,	,	_	-1	_	_	_
9	he	_	O	O	_	10	_	_	_
10	don't	_	V	V	_	14	CONJ	_	_
11	answer	_	V	V	_	10	_	_	_
12	me	_	O	O	_	11	_	_	_
13	anymore	_	R	R	_	11	_	_	_
14	but	_	&	&	_	0	_	_	_
15	still	_	R	R	_	16	_	_	_
16	have	_	V	V	_	14	CONJ	_	_
17	crows	_	N	N	_	16	_	_	_
18	.	_	,	,	_	-1	_	_	_"
1,"  i spent my whole fucking life apologizing for not being enough. you can't cut, nip, fuck, booze or drug the inadequacy out","1	i	_	O	O	_	2	_	_	_
2	spent	_	V	V	_	0	_	_	_
3	my	_	D	D	_	6	_	_	_
4	whole	_	A	A	_	6	_	_	_
5	fucking	_	A	A	_	6	_	_	_
6	life	_	N	N	_	2	_	_	_
7	apologizing	_	V	V	_	6	_	_	_
8	for	_	P	P	_	7	_	_	_
9	not	_	R	R	_	10	_	_	_
10	being	_	V	V	_	8	_	_	_
11	enough	_	R	R	_	10	_	_	_
12	.	_	,	,	_	-1	_	_	_
13	you	_	O	O	_	14	_	_	_
14	can't	_	V	V	_	19	_	_	_
15	cut	_	V	V	_	14	_	_	_
16	,	_	,	,	_	-1	_	_	_
17	nip	_	N	N	_	15	_	_	_
18	,	_	,	,	_	-1	_	_	_
19	fuck	_	V	V	_	0	_	_	_
20	,	_	,	,	_	-1	_	_	_
21	booze	_	N	N	_	22	CONJ	_	_
22	or	_	&	&	_	19	_	_	_
23	drug	_	N	N	_	22	CONJ	_	_
24	the	_	D	D	_	25	_	_	_
